manifest_version,selected,exclusion_reason,relative_path,file_name,file_size_bytes,acquisition_family,temperature_K,dtph,seconds,run_id,ccd,npumps,charge_shifts,voltage_low,voltage_high,nrow,ncol,nbinrow,nbincol,hdu_count,quadrants,hdu_shapes,datestart,dateend,delay_h_overlap,delay_integ_ped,delay_integ_sig,delay_rg_width,delay_swhigh,delay_v_overlap,delay_dg_low,delay_og_low,syncdelay
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_155k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_96.fits,proc_skp_temp_scan_run1_155k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_96.fits,33477120,temp_scan_run1,155,1500000,0.1,96,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-07T13:32:49,2025-03-07T13:42:06,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_155k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2500000_NPUMPS3000_2_97.fits,proc_skp_temp_scan_run1_155k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2500000_NPUMPS3000_2_97.fits,33477120,temp_scan_run1,155,2500000,0.166666666667,97,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-07T15:57:55,2025-03-07T16:07:11,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_3.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_3.fits,33477120,dp_scan1,160,750,5e-05,3,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-21T23:57:40,2025-02-22T00:06:56,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_4.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_4.fits,33477120,dp_scan1,160,1200,8e-05,4,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T00:10:17,2025-02-22T00:19:33,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_5.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_5.fits,33477120,dp_scan1,160,2000,0.000133333333333,5,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T00:22:56,2025-02-22T00:32:12,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_6.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_6.fits,33477120,dp_scan1,160,3000,0.0002,6,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T00:35:39,2025-02-22T00:44:55,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph5000_NPUMPS3000_2_7.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph5000_NPUMPS3000_2_7.fits,33477120,dp_scan1,160,5000,0.000333333333333,7,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T00:48:28,2025-02-22T00:57:45,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph7000_NPUMPS3000_2_8.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph7000_NPUMPS3000_2_8.fits,33477120,dp_scan1,160,7000,0.000466666666667,8,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T01:01:24,2025-02-22T01:10:40,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph18000_NPUMPS3000_2_9.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph18000_NPUMPS3000_2_9.fits,33477120,dp_scan1,160,18000,0.0012,9,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T01:14:55,2025-02-22T01:24:11,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_10.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_10.fits,33477120,dp_scan1,160,28000,0.00186666666667,10,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T01:28:58,2025-02-22T01:38:14,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_11.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_11.fits,33477120,dp_scan1,160,45000,0.003,11,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T01:43:55,2025-02-22T01:53:11,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_12.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_12.fits,33477120,dp_scan1,160,70000,0.00466666666667,12,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T02:00:12,2025-02-22T02:09:28,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_13.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_13.fits,33477120,dp_scan1,160,100000,0.00666666666667,13,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T02:18:05,2025-02-22T02:27:21,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_14.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_14.fits,33477120,dp_scan1,160,170000,0.0113333333333,14,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T02:39:42,2025-02-22T02:48:59,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_15.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_15.fits,33477120,dp_scan1,160,260000,0.0173333333333,15,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T03:06:08,2025-02-22T03:15:24,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_16.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_16.fits,33477120,dp_scan1,160,400000,0.0266666666667,16,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T03:40:01,2025-02-22T03:49:17,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph650000_NPUMPS3000_2_17.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph650000_NPUMPS3000_2_17.fits,33477120,dp_scan1,160,650000,0.0433333333333,17,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T04:27:14,2025-02-22T04:36:31,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph1000000_NPUMPS3000_2_18.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph1000000_NPUMPS3000_2_18.fits,33477120,dp_scan1,160,1000000,0.0666666666667,18,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T05:33:07,2025-02-22T05:42:24,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_19.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_19.fits,33477120,dp_scan1,160,1500000,0.1,19,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T07:05:41,2025-02-22T07:14:57,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph2500000_NPUMPS3000_2_20.fits,proc_skp_dp_scan1_160k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph2500000_NPUMPS3000_2_20.fits,33477120,dp_scan1,160,2500000,0.166666666667,20,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T09:31:34,2025-02-22T09:40:50,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_61.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_61.fits,33477120,temp_scan_run1,165,750,5e-05,61,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T17:23:50,2025-03-06T17:33:06,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_62.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_62.fits,33477120,temp_scan_run1,165,1200,8e-05,62,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T17:35:39,2025-03-06T17:44:55,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_63.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_63.fits,33477120,temp_scan_run1,165,2000,0.000133333333333,63,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T17:47:31,2025-03-06T17:56:47,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_64.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_64.fits,33477120,temp_scan_run1,165,3000,0.0002,64,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T17:59:26,2025-03-06T18:08:42,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph5000_NPUMPS3000_2_65.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph5000_NPUMPS3000_2_65.fits,33477120,temp_scan_run1,165,5000,0.000333333333333,65,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T18:11:27,2025-03-06T18:20:43,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph8000_NPUMPS3000_2_66.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph8000_NPUMPS3000_2_66.fits,33477120,temp_scan_run1,165,8000,0.000533333333333,66,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T18:23:38,2025-03-06T18:32:54,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph18000_NPUMPS3000_2_67.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph18000_NPUMPS3000_2_67.fits,33477120,temp_scan_run1,165,18000,0.0012,67,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T18:36:21,2025-03-06T18:45:37,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_68.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_68.fits,33477120,temp_scan_run1,165,28000,0.00186666666667,68,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T18:49:36,2025-03-06T18:58:52,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_69.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_69.fits,33477120,temp_scan_run1,165,45000,0.003,69,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T19:03:45,2025-03-06T19:13:01,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_70.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_70.fits,33477120,temp_scan_run1,165,70000,0.00466666666667,70,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T19:19:14,2025-03-06T19:28:31,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_71.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_71.fits,33477120,temp_scan_run1,165,100000,0.00666666666667,71,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T19:36:20,2025-03-06T19:45:36,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_72.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_72.fits,33477120,temp_scan_run1,165,170000,0.0113333333333,72,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T19:57:09,2025-03-06T20:06:25,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_73.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_73.fits,33477120,temp_scan_run1,165,260000,0.0173333333333,73,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T20:22:46,2025-03-06T20:32:02,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_74.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_74.fits,33477120,temp_scan_run1,165,400000,0.0266666666667,74,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T20:55:51,2025-03-06T21:05:07,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph650000_NPUMPS3000_2_75.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph650000_NPUMPS3000_2_75.fits,33477120,temp_scan_run1,165,650000,0.0433333333333,75,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T21:42:16,2025-03-06T21:51:33,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1000000_NPUMPS3000_2_76.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1000000_NPUMPS3000_2_76.fits,33477120,temp_scan_run1,165,1000000,0.0666666666667,76,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-06T22:47:21,2025-03-06T22:56:38,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_77.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_77.fits,33477120,temp_scan_run1,165,1500000,0.1,77,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-07T00:19:06,2025-03-07T00:28:23,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2500000_NPUMPS3000_2_78.fits,proc_skp_temp_scan_run1_165k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2500000_NPUMPS3000_2_78.fits,33477120,temp_scan_run1,165,2500000,0.166666666667,78,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-07T02:44:12,2025-03-07T02:53:28,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_170k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_21.fits,proc_skp_dp_scan1_170k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_21.fits,33477120,dp_scan1,170,750,5e-05,21,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T18:40:50,2025-02-22T18:50:06,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_170k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_22.fits,proc_skp_dp_scan1_170k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_22.fits,33477120,dp_scan1,170,1200,8e-05,22,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T18:53:27,2025-02-22T19:02:43,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_170k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_23.fits,proc_skp_dp_scan1_170k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_23.fits,33477120,dp_scan1,170,2000,0.000133333333333,23,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T19:06:07,2025-02-22T19:15:23,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_170k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_24.fits,proc_skp_dp_scan1_170k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_24.fits,33477120,dp_scan1,170,3000,0.0002,24,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T19:18:49,2025-02-22T19:28:06,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_dp_scan1_170k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph5000_NPUMPS3000_2_25.fits,proc_skp_dp_scan1_170k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC300000_vl-2.75_vh7.5_dtph5000_NPUMPS3000_2_25.fits,33477120,dp_scan1,170,5000,0.000333333333333,25,2,3000,300000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-02-22T19:31:39,2025-02-22T19:40:55,150,270,245,15,12,300,15,5,0
