quad,row,col,trap_energy,gmean_coeff,log_coeff_slope_per_K,n_points
1,297,1765,0.30181502,0.99495229,-0.017122634,4
1,297,649,0.24118833,0.71973449,0.017047778,6
1,298,1201,0.30025898,1.0192274,0.00092972276,16
1,298,1971,0.26254251,0.80070332,0.018261197,5
1,298,911,0.28885755,0.62537982,0.031024785,4
1,299,1201,0.31398409,0.53279101,-0.0096637438,11
1,299,2087,0.27727078,0.62702025,0.011854915,6
1,299,38,0.18544043,0.77620652,0.023646531,6
1,29,2043,0.18458075,1.2699462,0.014630584,4
1,29,2953,0.38324383,0.51593698,-0.00081266005,7
1,29,668,0.29802394,1.0721382,0.00072088473,19
1,2,2074,0.081775756,0.73676295,0.042780011,6
1,2,549,0.29587248,1.1906407,0.0029074006,13
1,300,38,0.12815117,0.59540087,0.054636754,4
1,301,1233,5.3642542e-29,0.67431488,0.0021485883,5
1,302,2489,0.18035309,0.9252458,0.024008191,4
1,302,2515,0.23587812,1.0067482,0.035016131,4
1,303,2515,0.23190408,0.71235793,0.036964397,4
1,303,2703,0.29243681,0.95597542,-0.0066825598,20
1,304,2803,0.26602884,0.91554938,0.037335023,7
1,305,2803,0.3128994,0.61800393,0.0096118784,5
1,306,972,0.31175775,0.94495668,-0.020641155,5
1,309,1044,0.19850656,0.61784033,0.0085034347,6
1,309,853,0.29079342,1.078758,0.010521701,7
1,30,1313,0.30416428,0.97920522,0.00071586372,9
1,30,1855,0.23744303,0.75296593,0.013577823,7
1,30,2626,0.30244345,0.94303451,-0.0031208467,15
1,310,853,0.29313964,0.53902052,0.01171787,6
1,310,887,0.2945426,0.6133723,-0.014476223,6
1,311,2517,0.30930784,0.8265793,0.021193534,4
1,312,1662,0.13911835,0.9513203,0.028635705,6
1,312,2018,0.26971982,0.66756386,-0.0042098284,9
1,313,2595,0.34406981,1.0012656,-0.023553641,5
1,316,2027,0.18129968,0.51215154,0.029227144,4
1,316,931,0.27404973,1.1145735,0.0160486,6
1,317,931,0.34429377,0.61289011,0.0099506026,4
1,318,1008,0.30710846,1.1526376,0.016375013,5
1,318,1113,0.39405546,1.0280236,0.0056817316,8
1,318,1936,0.29368461,1.0365131,0.016336985,5
1,318,686,0.24865585,0.93706441,0.00034090296,4
1,319,1008,0.31680996,0.50618512,0.026290976,4
1,31,1145,0.30188115,1.0960198,0.0029393586,14
1,31,1313,0.28428237,0.68264315,0.021786009,6
1,31,1785,0.29966913,0.83136161,-0.0060288831,20
1,31,636,0.31073306,1.1179204,0.010474995,6
1,31,78,0.20441148,0.94448308,-0.010978068,8
1,321,1082,0.18703599,0.64375386,0.011942435,7
1,321,839,0.20471567,0.9298406,0.014225713,5
1,324,3015,0.27072356,0.7306395,-0.013602026,21
1,324,640,0.24887458,1.0128381,0.012121114,6
1,325,2152,0.2979028,0.58564633,-0.015909882,17
1,325,404,0.28250255,0.77701841,0.029302395,4
1,327,2122,0.16835895,1.0590122,0.038169643,6
1,327,2467,0.29669486,1.0567552,0.0095088051,6
1,327,3021,0.25762708,0.93064869,0.021730366,4
1,327,631,0.30837492,1.0137643,-0.0053669109,20
1,327,961,0.22229542,0.83791022,0.015562451,5
1,328,2467,0.27532516,0.62649348,0.021362598,6
1,329,396,0.2820877,0.9135163,0.0061730926,6
1,329,931,0.31334182,1.1793301,0.014292324,4
1,32,1145,0.27948966,0.69082399,0.0058678264,10
1,32,636,0.25513636,0.66808694,0.025004488,5
1,32,681,2.4881854e-17,0.80896388,-0.013407533,6
1,331,1161,0.11812759,0.58369006,0.011993159,6
1,332,396,0.29921779,0.93608616,0.00058539109,20
1,332,875,0.23171489,0.98467272,0.00073154836,4
1,332,921,0.30976724,1.0488379,0.013622246,4
1,333,1402,0.32783296,0.4329698,-0.024110998,8
1,333,3010,0.26218743,0.65509022,0.029977906,4
1,333,398,0.24134546,1.0226899,0.020807614,7
1,334,2544,0.27942558,0.72190892,-0.0048053207,14
1,334,802,0.022805887,0.47839527,-0.0013878553,6
1,336,3062,0.32246853,0.86172705,-0.024652567,7
1,339,1707,0.30886281,0.53377109,-0.018979036,15
1,340,2092,0.22842179,0.55607252,0.021727003,4
1,340,774,1.3118315e-23,0.53826786,-0.00095463144,7
1,341,1412,0.14885068,0.69188796,0.029152328,6
1,341,1868,0.29119794,1.0024073,0.013187477,9
1,342,1868,0.28580609,0.55838213,-0.0029742944,8
1,342,2810,0.34698511,0.93381183,-0.024239013,4
1,343,1154,0.28590415,1.0371679,0.0011370304,12
1,344,1154,0.29529556,0.42837403,0.0027445868,11
1,344,2091,0.26163815,0.95674746,-0.0017112381,6
1,345,3024,0.31702741,1.2415695,0.0034248152,5
1,345,515,0.3159973,0.99002621,-0.0040923763,6
1,346,3024,0.26243332,0.63592948,0.027844687,4
1,346,540,0.24571239,0.83475421,-0.007949547,5
1,348,2302,0.30422695,1.0003617,0.012423883,6
1,348,2831,0.23365846,1.1433416,0.0069122737,7
1,349,2057,0.26145789,1.0603427,0.017477709,7
1,349,2267,2.6739158e-15,0.97559632,-0.0026261802,5
1,34,2150,0.34709557,0.67787076,-0.013088258,9
1,34,887,0.28628676,1.072568,0.018134322,6
1,350,2057,0.19478552,0.66307873,0.023476164,6
1,351,1090,0.28848313,0.68032689,-0.016404802,14
1,352,966,0.27918621,1.077428,-0.011485012,6
1,353,1445,0.24152747,0.62144043,-0.00091175584,8
1,353,883,0.24074426,1.0420796,-0.002369356,8
1,354,1284,0.29758956,0.58996194,-0.015525438,7
1,354,2227,0.28202858,1.207206,0.00063144341,5
1,355,1012,0.16926679,0.80126246,0.012470314,9
1,355,1723,0.27896087,1.1461364,0.0060850987,7
1,356,1723,0.22974706,0.71270709,0.016546956,5
1,356,2027,0.25960809,0.63821127,-0.014012441,11
1,356,2655,0.29360725,0.7178668,-0.014611819,19
1,357,1878,0.30694816,0.66372238,-0.010073436,20
1,359,2209,0.27566708,0.93445806,-0.0069249503,5
1,35,2498,0.26407726,0.87496988,-0.0042659354,6
1,35,3038,0.31017462,0.96909107,-0.0031295246,19
1,35,489,0.29409806,0.99954676,-0.0074839039,20
1,35,887,0.28041667,0.73477961,0.037162879,4
1,360,1294,0.25831755,0.85947529,0.033354269,7
1,360,1374,0.29780879,0.77387478,-0.007502385,20
1,360,877,0.20950978,0.69683968,-3.4221167e-05,5
1,360,937,0.3215934,1.0253445,-0.0010581294,5
1,361,1294,0.22999388,0.61829107,0.028160947,4
1,361,1800,0.36501363,0.97961628,0.0067798197,4
1,361,2546,0.30197917,0.9730835,0.0037052564,7
1,361,937,0.33709878,0.62722326,0.027869537,4
1,362,1053,0.29273105,0.69416171,-0.016119655,14
1,362,1363,0.31192218,0.60771691,0.0099881574,4
1,362,1678,0.29310654,0.8627673,0.022492412,5
1,362,2252,0.29159062,1.1855262,0.006947654,6
1,362,2546,0.28169645,0.6166864,0.022578591,4
1,363,2252,0.29514104,0.64347402,0.0097723721,6
1,363,2518,0.2961983,0.8019503,0.023986853,7
1,363,2577,0.22546488,0.85351527,0.010086404,6
1,364,2546,0.24766764,0.85993474,0.033004904,7
1,364,803,0.25944585,0.89247234,-0.0058908573,4
1,365,1732,0.26272133,0.90765587,0.0032060161,8
1,365,2312,0.24254758,0.91843197,0.032562599,7
1,366,2188,0.28727112,1.0539842,0.016550245,5
1,366,2312,0.27941126,0.57880754,0.015175258,4
1,366,926,0.31966332,0.99809647,-0.033345466,4
1,367,2188,0.16054144,0.53833389,0.042070588,4
1,368,2685,0.31000459,1.1479975,0.01797499,4
1,369,876,0.30251459,1.1051897,-0.021948596,6
1,36,534,0.071158167,0.58041533,-0.0031679251,5
1,370,2066,0.17293349,0.56747181,-0.0085518693,5
1,370,2161,0.46615992,0.90222512,0.032940199,8
1,370,876,0.27770355,0.57699093,0.029529822,4
1,372,2532,0.30457623,1.0871886,0.0016780317,7
1,373,1574,0.29316394,0.6620914,-0.010978403,20
1,373,2532,0.29442991,0.61104461,0.010104626,6
1,374,1978,0.34043935,1.1902726,0.0070004777,5
1,375,1978,0.35547983,0.62122459,0.0012202718,4
1,375,2099,0.31120314,0.99588291,-0.0010131955,18
1,376,1051,9.7519661e-17,0.66685686,0.0066513195,9
1,376,2917,0.27759458,0.77241405,-0.012405605,13
1,377,1208,0.30123696,0.96886122,0.0036685494,6
1,377,2903,0.30432697,1.1085758,-0.0036532606,5
1,378,1208,0.23541375,0.67505432,0.039274496,4
1,378,1813,0.19827768,0.61379213,0.034205966,5
1,378,2806,0.31763618,0.93245303,-0.027791273,6
1,378,2903,0.3311141,0.68439428,0.030847135,4
1,379,43,0.30815203,1.0159838,-0.0041906256,19
1,380,2706,0.34179438,0.77726993,-0.016021802,9
1,382,2686,0.32978007,0.58778144,-0.01355818,20
1,383,1057,0.2946575,1.075889,0.011156855,7
1,383,2357,0.26233327,0.91950722,0.0070003556,5
1,383,934,0.28038565,0.68484821,-0.010725572,9
1,384,1057,0.25807876,0.56261316,0.022697775,6
1,388,2888,0.30692327,0.98256574,0.00045514582,13
1,389,1094,0.27716703,0.90644098,-0.0055033836,14
1,389,2888,0.29741866,0.56181489,0.0044380839,11
1,390,1057,0.24857124,0.84703363,0.0001364393,8
1,390,1094,0.22236291,0.71919685,0.013438718,7
1,390,2665,0.27113711,0.93007372,-0.0035433968,22
1,391,1259,0.30688827,1.0166477,-0.017726809,5
1,391,1335,0.21792145,0.76747355,-0.0067413849,7
1,391,2312,0.31130262,0.95767292,0.00026956563,14
1,391,804,0.15708834,1.03611,0.04163318,4
1,392,957,0.21421795,0.94709376,0.0009133737,6
1,393,2729,0.30247063,1.0645467,-0.0022852061,5
1,394,2729,0.30802891,0.59841056,0.02260119,4
1,395,1624,0.26335391,0.85001043,0.018902303,8
1,395,1780,0.19118798,0.46991503,-0.012115489,4
1,396,1037,0.2634796,1.1269368,0.0073685819,5
1,396,1624,0.22050778,0.56398051,0.03007797,5
1,396,2603,0.16763281,0.66706473,0.020193713,5
1,397,1037,0.22555891,0.65774286,0.03070347,4
1,397,1474,0.17158136,1.3009536,0.024483819,4
1,397,2778,0.2944537,0.69058879,-0.012125503,11
1,398,563,0.31054404,1.0728523,0.0094187982,5
1,398,929,5.7111849e-17,0.48159544,0.00076549657,13
1,399,1049,0.25082129,0.63393678,0.042606139,4
1,399,1615,0.31521279,0.93895186,-0.0044923618,18
1,399,2349,0.20239973,0.6845579,0.028886392,5
1,399,2739,0.22067659,0.78836352,0.023950437,6
1,399,563,0.28401487,0.7006172,0.041851203,4
1,39,248,0.28684345,0.75534857,0.019494344,4
1,3,0,0.43666679,3.4386866,-0.011149494,5
1,3,1523,0.22287004,0.80022989,-0.0066720268,5
1,3,2670,0.23490298,1.1075333,0.030275922,5
1,3,549,0.27546505,0.5839613,0.0038548187,15
1,3,666,0.31794588,0.73257328,0.018316099,8
1,400,566,0.31813309,0.80450471,0.0014981636,14
1,401,566,0.29223477,0.45527861,0.043435584,7
1,403,1723,0.17665238,1.2402843,0.022279706,4
1,403,865,0.33165381,0.807396,-0.017324762,11
1,404,865,0.28738107,0.59330607,0.023965456,6
1,405,1725,0.23700941,0.81006075,-0.0078000911,5
1,407,1536,0.28049434,0.89354609,-0.006791776,5
1,408,2351,0.30899816,0.87004208,-0.0098183298,19
1,408,2939,0.3120575,0.52284604,-0.0162789,18
1,408,745,0.26126257,0.81346807,-0.0098418669,5
1,409,2351,0.31149771,0.44972945,0.0032376456,10
1,409,2976,0.16089194,0.52204007,0.019485403,4
1,409,801,8.7808799e-11,0.48382195,-0.015757475,10
1,40,109,0.083812047,0.6108623,0.037982653,5
1,40,248,0.23439763,0.53373437,0.037364137,4
1,411,1056,0.33603096,0.94539955,0.032702417,6
1,411,2457,0.23595329,0.68661711,-0.006431756,9
1,412,1056,0.35706116,0.57814025,0.014793355,5
1,412,1524,0.28357216,0.97114729,-0.00076609144,6
1,412,2205,0.20718497,0.71201111,0.005997501,6
1,413,1254,0.26843836,1.111311,-0.0083419409,6
1,414,2299,0.22285564,0.90248021,0.022008668,7
1,414,609,0.30972789,0.58765309,0.012506928,6
1,415,1860,0.26532285,1.1799014,0.009984019,6
1,415,2273,0.27447072,0.91471706,0.024183533,4
1,415,304,0.24133737,0.87120043,-0.0037585422,5
1,416,1040,0.30125243,0.99190463,-0.00313616,20
1,416,1860,0.18097006,0.64770021,0.033079519,6
1,416,2273,0.19789355,0.54433221,0.03021363,4
1,417,2049,0.29221213,0.98321309,-0.0071822571,10
1,418,2049,0.30318279,0.58210195,0.0062959779,9
1,418,2379,0.23618531,1.0187431,0.011131347,5
1,418,2707,0.24767391,0.99902744,0.021113111,6
1,421,1181,0.22169492,0.98430628,0.013251747,6
1,421,2143,0.29141113,0.78288166,-0.031825266,4
1,422,1181,0.21976943,0.52064169,0.027848554,4
1,422,2334,0.13634059,0.55916285,0.00075625277,4
1,423,1534,0.28366046,1.0448813,0.010657373,7
1,424,1534,0.25698442,0.624027,0.028561161,4
1,426,2976,0.26030085,0.8515158,0.028246708,5
1,428,2082,0.26497303,1.0063902,0.014313695,4
1,428,2376,0.3125904,0.92881307,0.00079586202,11
1,429,2285,0.30629705,0.95425166,0.0010648293,6
1,429,2376,0.30526942,0.62139148,0.0095369965,8
1,42,2063,0.30668402,0.92955125,-0.0046508576,20
1,42,560,0.31315568,0.97002656,0.023818046,6
1,430,1230,0.2743495,1.0280547,-0.01663423,6
1,430,2257,0.23016423,1.0703267,0.033948485,4
1,430,2285,0.2913296,0.60588857,0.02153244,5
1,431,922,0.27481712,0.9380204,0.03093393,4
1,432,1300,0.26075656,0.89668698,-0.007049241,6
1,434,1332,0.15004008,1.0305099,0.01900425,5
1,439,2085,0.31354329,0.71697255,-0.012500511,11
1,439,74,0.27618305,0.81948382,-0.019889573,5
1,439,974,0.2667172,0.80243269,0.051176673,4
1,43,1219,0.30812588,1.0750685,0.0017926016,7
1,43,556,0.34358998,0.95936514,0.0014384154,4
1,43,559,0.30997265,0.61595649,-0.0096738967,20
1,43,560,0.32585458,0.66189403,0.026506935,5
1,43,596,0.28993981,0.65153171,-0.018218314,18
1,440,1328,0.11298197,0.63594042,0.03962395,4
1,440,1521,0.28389525,1.1283807,0.0067371757,10
1,441,1521,0.28684325,0.59850279,0.006525894,7
1,441,2477,0.26917491,1.0340327,0.021735186,4
1,442,2477,0.20227495,0.64867541,0.035880779,4
1,443,576,0.34460744,1.3355854,-0.010070176,5
1,443,834,0.30257868,0.89139957,-0.021238645,5
1,444,1842,0.25135043,1.0905181,0.024249879,5
1,445,1842,0.3287687,0.52907844,0.017449578,4
1,445,2550,0.22533128,0.73177484,-0.016608936,6
1,445,2723,0.34604474,0.57867576,-0.014598057,16
1,446,805,0.28941345,0.58561821,-0.015845586,15
1,446,893,0.31062261,0.98181894,-0.0015231204,16
1,447,299,0.24469574,0.83352786,0.02963159,6
1,448,228,0.30064115,0.96041614,-0.0039732904,20
1,448,299,0.22687014,0.53177421,0.043467878,4
1,449,1974,0.21210774,0.60007293,0.014543602,7
1,449,3015,0.29813404,0.88850811,-0.025444563,5
1,44,1219,0.31961723,0.53252124,0.016283469,5
1,452,1555,0.29938434,0.54107088,0.016889605,6
1,452,158,0.26057038,0.95873998,-0.0061050986,7
1,453,330,0.39254997,1.010277,-0.0061927606,4
1,454,2592,0.29106491,1.0653547,-0.016232132,6
1,455,1492,0.29871489,0.78213997,-0.015607559,12
1,455,2607,0.29982091,1.0701073,0.0043471507,6
1,455,2805,0.24756495,0.77125638,-0.038158663,4
1,456,2607,0.22745971,0.62308215,0.040033058,4
1,457,2465,0.29956608,1.0494572,0.0024997246,5
1,458,1199,0.28220163,0.90940762,0.011688284,11
1,458,2465,0.27105773,0.5478758,0.01755373,4
1,458,774,0.30645403,0.88203854,-0.0047248916,20
1,458,891,0.30239429,0.93042054,-0.0081599588,19
1,459,1199,0.30409437,0.47675492,0.0086694021,5
1,45,2087,0.30580772,0.59776201,-0.011702827,19
1,461,3,0.40119176,0.97471324,0.006064568,10
1,462,1541,0.29981958,0.96025583,-0.023018496,4
1,462,2878,0.1733163,0.91344756,0.043344688,4
1,462,3,0.36895067,0.67208166,0.0063129517,10
1,463,2353,0.30364957,0.73448878,-0.0052449944,17
1,463,2878,0.10583281,0.56026178,0.055918975,4
1,465,1083,0.14730819,0.8815087,0.023048227,4
1,465,1335,0.3439673,0.91499344,-0.036564183,4
1,465,146,0.31016202,1.2018425,0.021119979,4
1,466,1039,0.27429554,0.71193863,0.022227639,5
1,466,146,0.17102138,0.61010029,0.043540287,5
1,466,988,0.23178389,0.9749728,0.0054841478,7
1,467,1889,0.28669513,0.89455687,0.012695173,7
1,468,1344,0.34161081,0.9457571,0.01582781,8
1,468,1889,0.23766534,0.56164963,0.025799741,4
1,469,1236,0.3032895,0.95368864,-0.01332417,6
1,469,1344,0.33384224,0.52595901,0.007142282,5
1,470,1513,0.18045872,0.53426877,0.011813913,6
1,470,6,0.30715031,1.2108392,0.0094046253,6
1,471,1647,0.26267191,1.0185655,-0.013881991,7
1,471,451,0.16905113,0.58994866,0.054220927,4
1,471,6,0.22584105,0.76264072,0.022914248,4
1,472,1062,0.20275201,0.78036543,0.037842209,5
1,473,1449,0.2008987,0.6438227,0.020525315,6
1,474,1598,0.30537097,1.0348511,0.0015732626,5
1,475,2565,0.27352048,1.2102777,0.016297397,5
1,476,2428,0.19622625,0.7245947,0.0074619013,5
1,476,2565,0.12677832,0.58064412,0.050806996,4
1,476,611,0.26513542,0.94257247,0.016145926,7
1,477,1710,0.21826728,0.60572518,0.028107633,6
1,477,1803,0.27060493,1.2025464,0.015188086,7
1,478,1803,0.23648169,0.65219305,0.022002223,6
1,478,597,0.18293509,0.52948557,0.024151282,6
1,478,638,0.24228069,0.62352837,0.014717015,5
1,479,3017,0.29848282,1.0830959,-0.0035594423,9
1,479,3047,0.28312071,1.10588,0.0095124423,7
1,47,1991,0.25025405,1.0430262,0.021066156,8
1,480,1558,0.30477136,0.89512722,-0.0063567084,20
1,480,260,0.27254432,0.76358926,-0.0019081513,5
1,480,3047,0.24914245,0.5737003,0.020502816,6
1,481,1945,0.31283293,0.52256274,-0.015471413,17
1,481,2655,0.25785837,1.0925101,0.016160186,5
1,482,2655,0.27884168,0.60791713,0.022907882,4
1,483,1851,3.7260868e-21,0.72559794,-0.004109709,4
1,483,202,0.26179118,0.85194648,-0.0066286971,5
1,483,2461,0.27003884,0.68525106,-0.018647415,16
1,484,1125,0.31300586,1.0252858,0.0037189817,10
1,484,1134,0.33749879,0.89566923,-0.0416467,4
1,485,1125,0.29706951,0.54462416,0.011039732,8
1,485,600,3.7976555e-17,0.7002476,0.0035495487,10
1,486,2479,0.30951174,0.76904418,-0.032257039,4
1,486,527,0.31186291,1.082947,0.022696816,5
1,487,2259,0.30566012,0.65222092,-0.014578923,19
1,487,2862,0.30819975,0.95807605,0.0085450278,4
1,488,1196,0.25855895,1.0394725,0.027508576,5
1,488,1355,0.1613254,0.58867203,0.0091113424,5
1,489,1196,0.25999254,0.66476208,0.037566714,4
1,489,1666,0.056811222,1.1741517,0.037573625,4
1,48,1991,0.26874791,0.61064766,0.019644157,5
1,48,2229,0.26853507,0.70163494,0.038401507,4
1,491,2384,0.34806964,0.9888922,0.0007711329,20
1,495,2733,0.34580273,0.53974214,0.018932167,5
1,497,1914,0.10603335,1.1049117,0.029392096,5
1,497,2282,0.20982954,0.52210391,0.028363455,4
1,497,2866,0.304364,0.71275485,-0.014481152,18
1,497,302,0.32314768,1.0641857,-0.0083039992,6
1,497,3023,0.28961932,0.91188303,0.025072119,5
1,498,2981,0.18892654,0.86324316,0.038357052,5
1,498,302,0.15494497,0.56135866,0.04361899,4
1,498,3023,0.28237563,0.56827493,0.027767873,4
1,49,1609,0.32478843,1.0669622,0.0043063091,5
1,49,1668,0.19292656,0.93392331,0.047268013,6
1,49,1676,0.32555034,1.2344884,0.013067054,4
1,49,2736,0.29044869,1.0175065,-0.0014247316,21
1,49,2785,0.27203079,0.96607305,-0.0037041049,22
1,4,2670,0.13216962,0.57093601,0.046923735,4
1,500,1505,0.2893794,0.92142016,-0.0011406318,21
1,502,2759,0.30507271,0.66972882,-0.01670407,18
1,502,343,0.36040829,0.71523406,-0.010576545,12
1,503,1790,0.24209445,0.94856128,-0.010768387,5
1,503,929,0.28949981,0.73228064,-0.015831642,19
1,504,1311,0.316709,0.97116027,-0.017574768,4
1,506,1767,0.31328787,1.0809405,0.013898985,4
1,506,2553,0.20059221,0.79444337,0.016131936,5
1,506,333,0.15698241,0.51546834,-0.0099073322,5
1,507,1590,0.28407586,1.0199601,-0.0097231886,4
1,507,1767,0.26654938,0.64924316,0.029974405,4
1,507,2358,0.24902297,0.97430663,0.0089472484,5
1,507,328,0.42032123,0.41803073,-0.019318137,8
1,507,333,0.24756829,0.89872608,-0.012412815,5
1,508,1809,0.31950132,0.38625237,-0.016694807,4
1,50,1140,0.31513887,1.084627,0.019640222,5
1,50,1482,0.27946834,0.98682187,-0.0067256402,6
1,50,633,0.31557423,0.99903963,-0.0038830478,19
1,50,960,0.28839444,1.0404101,-0.0043363209,19
1,51,505,0.30740806,0.96735393,0.001035228,20
1,53,1079,0.21410565,0.60203868,0.014968599,6
1,53,2723,0.21465198,0.88656562,0.05974111,4
1,53,656,0.28920307,0.71836933,0.016356414,6
1,54,664,0.19153013,0.64795324,0.020774345,4
1,54,718,0.30485755,1.1423284,0.017387091,4
1,55,1044,0.2827718,0.92758921,-0.004790714,11
1,55,718,0.33810286,0.63986244,0.030468093,4
1,56,2219,0.30895757,1.1779803,-0.00015001961,7
1,56,2449,0.25466373,0.91633746,-0.0066505201,6
1,57,1753,0.29553385,0.92001988,-0.010154539,19
1,57,2219,0.24918118,0.64449483,0.019706803,5
1,57,2241,0.29335321,0.50523712,0.029527585,5
1,59,3038,0.30444211,0.99772484,0.011621324,6
1,59,511,0.12138594,0.71298968,0.041799262,4
1,5,359,0.053299619,0.95478082,0.0040274967,4
1,5,662,0.25585615,0.34573547,-0.010383606,4
1,60,2382,0.27344926,0.63830119,0.019240719,5
1,60,3038,0.28173421,0.61214436,0.028559132,4
1,61,1019,0.30652794,1.035491,-0.0028400166,5
1,61,358,0.16007955,0.68851234,0.027683674,4
1,62,1019,0.33794975,0.57880339,0.022394769,4
1,63,1486,0.19370142,0.67327332,0.023024952,4
1,65,1045,0.30436606,0.8558801,-0.0078390788,20
1,65,1229,0.24759545,1.0774922,0.016926858,6
1,65,1525,0.29382558,0.63487911,-0.01838134,14
1,65,713,0.32734952,0.99020434,-0.012692303,6
1,66,14,0.1867679,0.93094042,-0.012912066,8
1,66,2709,0.26629778,0.99201746,0.00080290796,7
1,67,2457,0.30207927,0.86622234,-0.0076816713,19
1,67,2624,0.31290444,1.1171822,0.013906438,5
1,67,443,0.29198595,1.1496216,0.015162618,5
1,68,443,0.24276982,0.63909425,0.023941036,4
1,68,687,0.12137062,0.59096426,0.032492914,4
1,69,417,0.27788605,0.86319664,-0.012872895,6
1,6,2913,0.15037056,1.4588888,0.0080460927,4
1,71,2583,0.27224534,0.93088628,0.0039106952,6
1,73,133,0.35313945,1.0768446,0.0010945679,5
1,73,2123,0.27672352,0.62497348,-0.005351398,6
1,73,2648,0.32289245,1.0326051,-0.0024680634,5
1,74,2293,0.22920735,0.76900592,0.0034277837,5
1,74,2434,0.3064245,0.94335665,-0.0042988552,20
1,74,775,0.32240658,1.0550127,0.0071430973,5
1,75,1651,0.24717374,0.89011417,-0.0027773539,5
1,75,2138,0.24883773,0.94626282,-0.015637105,5
1,75,2327,0.29139099,0.97626736,-0.0023154915,19
1,75,283,0.279741,0.85025174,-0.013833041,5
1,75,775,0.28665043,0.58275562,0.022535992,4
1,76,2273,0.27991117,1.0684149,0.010604351,6
1,78,223,0.31910238,0.77508266,0.038914373,4
1,79,3000,0.21247252,0.92767376,0.033846809,7
1,7,2541,0.29562616,0.99188274,0.012736986,5
1,7,566,0.32788484,0.94814678,-0.022160071,4
1,80,1935,0.2820422,0.96436017,-0.015134653,5
1,80,1983,0.3096029,0.78870992,-0.011101734,19
1,80,2771,0.18550333,1.1754464,0.018638748,5
1,80,3000,0.19533569,0.60036597,0.03063717,5
1,82,2196,0.30432804,0.95549018,-0.0092551432,20
1,83,1819,0.30660525,1.0362181,-0.0016110466,8
1,83,1953,0.19335085,1.1553859,0.022012527,4
1,83,3044,0.15176816,1.2770067,0.031421194,5
1,84,1819,0.31317301,0.53194215,0.0078466211,6
1,84,2337,0.30383419,1.0070849,-0.007127895,19
1,86,2415,0.2927108,1.1696098,0.0031994765,8
1,87,2415,0.28687836,0.58429673,0.0092038608,6
1,88,1169,0.28566218,0.8551682,0.033171195,7
1,88,1210,0.22264251,1.0406116,-0.0015004129,7
1,89,1169,0.36157267,0.59059343,0.020122087,4
1,89,634,0.27926882,0.56123491,-0.016584266,16
1,8,2541,0.31419879,0.545179,0.03423783,4
1,90,1390,0.29147814,1.0234286,-0.010957635,5
1,90,1771,0.2821085,0.94032938,-0.013958067,8
1,91,1535,0.35360049,0.96255092,-0.030694579,5
1,91,616,0.19544857,0.64139846,0.013877076,7
1,91,641,0.32188958,1.186666,-0.0049465874,5
1,91,799,0.17580592,0.62522324,0.019718469,6
1,92,641,0.33043639,0.56202753,0.038150788,4
1,93,547,0.27065637,0.96215491,-0.014384406,5
1,95,1665,0.23601685,0.73449114,-0.009589157,6
1,96,1712,0.1040591,0.53052473,0.00091947786,7
1,98,1372,0.31900602,0.98284814,0.019551758,5
1,98,172,0.30781581,1.2069924,0.024315417,4
1,99,1372,0.32422551,0.59844622,0.030698586,4
1,99,172,0.29052533,0.65520331,0.022440003,6
1,99,1975,0.3071277,0.86485632,-0.0023129262,20
1,9,1151,0.3040435,1.0113825,-0.0033898995,19
1,9,1444,0.28928517,1.0248811,0.011846276,6
1,9,986,0.22794399,1.0847121,0.011204732,9
2,100,2646,0.25795229,0.89505284,0.00039956094,5
2,102,2459,0.20129338,0.59968764,0.018386744,7
2,103,1336,0.2934782,0.49447843,0.013300356,5
2,104,2820,0.45509647,0.58997787,0.016373942,9
2,105,2820,0.51527559,0.38705696,0.022636144,4
2,106,2495,0.25958267,0.86240985,-0.0042569826,6
2,106,358,0.31076395,0.93268274,0.00032216716,18
2,109,1316,0.29419385,0.95212286,0.016389002,7
2,109,2530,0.15072523,1.0870434,0.025934297,5
2,111,2060,0.31911204,1.0607329,0.01081167,4
2,111,2789,0.20051462,0.81390885,0.02064329,6
2,115,831,0.32657414,0.93689711,-0.031992985,4
2,117,2295,0.30804579,0.81841073,-0.0066060516,19
2,118,2479,0.21464114,1.375821,0.015508458,5
2,118,2854,0.23424485,0.88292068,0.012279992,9
2,119,2797,0.29376995,1.0130344,0.0014954193,11
2,124,937,0.26619599,1.0543876,-0.016311046,5
2,125,1229,0.40354839,0.91970627,-0.0052558287,11
2,126,1263,0.36185269,1.0083241,0.026125274,4
2,126,2530,0.30119159,0.84350318,-0.010351299,14
2,127,2700,0.23661746,1.1817666,0.00078328377,5
2,12,1082,0.29378999,0.63720343,-0.015969889,14
2,12,2790,2.9876119e-16,0.55243059,0.050148974,6
2,133,2827,0.24452662,0.87478125,-0.0042658487,5
2,136,203,0.31658804,0.95951223,-0.023286293,4
2,136,473,0.28041267,0.86944443,-0.0076109234,19
2,137,233,0.30286964,1.0219692,0.0055568197,5
2,142,2933,0.24897212,0.57850538,0.0094578538,5
2,143,2659,1.5777218e-29,0.80603339,0.019097886,5
2,144,2079,0.34165372,0.99311606,0.019146591,5
2,146,1599,0.32797294,1.0925926,0.0015837976,5
2,146,200,0.28286935,1.1388109,0.0054418462,7
2,146,956,0.2581114,1.0067675,0.013746252,6
2,147,200,0.24844047,0.70138295,0.018366298,5
2,147,956,0.23292069,0.67564092,0.030547993,4
2,148,1146,0.24510323,0.85689496,0.0051931075,4
